Query ID: 1
Rank      docID       Relevance    Precision       Recall
68       CACM-1046         N         0.0441         0.6000
69       CACM-1462         N         0.0435         0.6000
70       CACM-2398         N         0.0429         0.6000
71       CACM-2188         N         0.0423         0.6000
72       CACM-2560         N         0.0417         0.6000
73       CACM-1226         N         0.0411         0.6000
74       CACM-1960         N         0.0405         0.6000
75       CACM-2868         N         0.0400         0.6000
76       CACM-1697         N         0.0395         0.6000
77       CACM-2946         N         0.0390         0.6000
78       CACM-1482         N         0.0385         0.6000
79       CACM-2219         N         0.0380         0.6000
80       CACM-2920         N         0.0375         0.6000
81       CACM-2917         N         0.0370         0.6000
82       CACM-1747         N         0.0366         0.6000
83       CACM-1472         N         0.0361         0.6000
84       CACM-1805         N         0.0357         0.6000
85       CACM-3137         N         0.0353         0.6000
86       CACM-1163         N         0.0349         0.6000
87       CACM-1626         N         0.0345         0.6000
88       CACM-2950         N         0.0341         0.6000
89       CACM-2622         N         0.0337         0.6000
90       CACM-1533         N         0.0333         0.6000
91       CACM-2951         N         0.0330         0.6000
92       CACM-0098         N         0.0326         0.6000
93       CACM-0202         N         0.0323         0.6000
94       CACM-2878         N         0.0319         0.6000
95       CACM-2372         N         0.0316         0.6000
96       CACM-2003         N         0.0312         0.6000
97       CACM-2218         N         0.0309         0.6000
98       CACM-2840         N         0.0306         0.6000
99       CACM-1534         N         0.0303         0.6000
100       CACM-1571         N         0.0300         0.6000

P@5: 0.4
P@20: 0.1

******************* End of query 1 ***************************

Query ID: 2
Rank      docID       Relevance    Precision       Recall
1       CACM-2434         R         1.0000         0.3333
2       CACM-3078         R         1.0000         0.6667
3       CACM-2863         R         1.0000         1.0000
4       CACM-3129         N         0.7500         1.0000
5       CACM-1519         N         0.6000         1.0000
6       CACM-1977         N         0.5000         1.0000
7       CACM-1264         N         0.4286         1.0000
8       CACM-3202         N         0.3750         1.0000
9       CACM-1931         N         0.3333         1.0000
10       CACM-2177         N         0.3000         1.0000
11       CACM-1010         N         0.2727         1.0000
12       CACM-1046         N         0.2500         1.0000
13       CACM-2194         N         0.2308         1.0000
14       CACM-0282         N         0.2143         1.0000
15       CACM-2039         N         0.2000         1.0000
16       CACM-0616         N         0.1875         1.0000
17       CACM-2250         N         0.1765         1.0000
18       CACM-1593         N         0.1667         1.0000
19       CACM-1272         N         0.1579         1.0000
20       CACM-3144         N         0.1500         1.0000
21       CACM-1012         N         0.1429         1.0000
22       CACM-1379         N         0.1364         1.0000
23       CACM-3171         N         0.1304         1.0000
24       CACM-2786         N         0.1250         1.0000
25       CACM-1553         N         0.1200         1.0000
26       CACM-1652         N         0.1154         1.0000
27       CACM-2572         N         0.1111         1.0000
28       CACM-2215         N         0.1071         1.0000
29       CACM-1975         N         0.1034         1.0000
30       CACM-0047         N         0.1000         1.0000
31       CACM-2939         N         0.0968         1.0000
32       CACM-1821         N         0.0938         1.0000
33       CACM-1334         N         0.0909         1.0000
34       CACM-2047         N         0.0882         1.0000
35       CACM-0242         N         0.0857         1.0000
36       CACM-1867         N         0.0833         1.0000
37       CACM-1764         N         0.0811         1.0000
38       CACM-3117         N         0.0789         1.0000
39       CACM-1259         N         0.0769         1.0000
40       CACM-3136         N         0.0750         1.0000
41       CACM-2771         N         0.0732         1.0000
42       CACM-2439         N         0.0714         1.0000
43       CACM-2905         N         0.0698         1.0000
44       CACM-2002         N         0.0682         1.0000
45       CACM-1154         N         0.0667         1.0000
46       CACM-1062         N         0.0652         1.0000
47       CACM-2852         N         0.0638         1.0000
48       CACM-1877         N         0.0625         1.0000
49       CACM-2980         N         0.0612         1.0000
50       CACM-1397         N         0.0600         1.0000
51       CACM-1861         N         0.0588         1.0000
52       CACM-0204         N         0.0577         1.0000
53       CACM-1676         N         0.0566         1.0000
54       CACM-1309         N         0.0556         1.0000
55       CACM-1674         N         0.0545         1.0000
56       CACM-1634         N         0.0536         1.0000
57       CACM-1486         N         0.0526         1.0000
58       CACM-0002         N         0.0517         1.0000
59       CACM-0626         N         0.0508         1.0000
60       CACM-2304         N         0.0500         1.0000
61       CACM-1464         N         0.0492         1.0000
62       CACM-0210         N         0.0484         1.0000
63       CACM-3110         N         0.0476         1.0000
64       CACM-0847         N         0.0469         1.0000
65       CACM-1846         N         0.0462         1.0000
66       CACM-2352         N         0.0455         1.0000
67       CACM-0531         N         0.0448         1.0000
68       CACM-3180         N         0.0441         1.0000
69       CACM-1200         N         0.0435         1.0000
70       CACM-1523         N         0.0429         1.0000
71       CACM-2368         N         0.0423         1.0000
72       CACM-1117         N         0.0417         1.0000
73       CACM-1705         N         0.0411         1.0000
74       CACM-1214         N         0.0405         1.0000
75       CACM-1606         N         0.0400         1.0000
76       CACM-2100         N         0.0395         1.0000
77       CACM-2899         N         0.0390         1.0000
78       CACM-0435         N         0.0385         1.0000
79       CACM-0597         N         0.0380         1.0000
80       CACM-0276         N         0.0375         1.0000
81       CACM-2451         N         0.0370         1.0000
82       CACM-2713         N         0.0366         1.0000
83       CACM-1391         N         0.0361         1.0000
84       CACM-1930         N         0.0357         1.0000
85       CACM-0397         N         0.0353         1.0000
86       CACM-1527         N         0.0349         1.0000
87       CACM-2143         N         0.0345         1.0000
88       CACM-1625         N         0.0341         1.0000
89       CACM-2342         N         0.0337         1.0000
90       CACM-1014         N         0.0333         1.0000
91       CACM-1197         N         0.0330         1.0000
92       CACM-3028         N         0.0326         1.0000
93       CACM-2125         N         0.0323         1.0000
94       CACM-1258         N         0.0319         1.0000
95       CACM-2392         N         0.0316         1.0000
96       CACM-2473         N         0.0312         1.0000
97       CACM-1651         N         0.0309         1.0000
98       CACM-2534         N         0.0306         1.0000
99       CACM-3047         N         0.0303         1.0000
100       CACM-1881         N         0.0300         1.0000

P@5: 0.6
P@20: 0.15

******************* End of query 2 ***************************

Query ID: 3
Rank      docID       Relevance    Precision       Recall
1       CACM-2061         N         0.0000         0.0000
2       CACM-2112         N         0.0000         0.0000
3       CACM-2411         N         0.0000         0.0000
4       CACM-2579         N         0.0000         0.0000
5       CACM-1496         N         0.0000         0.0000
6       CACM-0799         N         0.0000         0.0000
7       CACM-0205         N         0.0000         0.0000
8       CACM-0252         N         0.0000         0.0000
9       CACM-1723         N         0.0000         0.0000
10       CACM-2921         N         0.0000         0.0000
11       CACM-1565         N         0.0000         0.0000
12       CACM-2939         N         0.0000         0.0000
13       CACM-0637         N         0.0000         0.0000
14       CACM-0929         N         0.0000         0.0000
15       CACM-3115         N         0.0000         0.0000
16       CACM-1787         N         0.0000         0.0000
17       CACM-0100         N         0.0000         0.0000
18       CACM-3093         N         0.0000         0.0000
19       CACM-3102         N         0.0000         0.0000
20       CACM-2551         N         0.0000         0.0000
21       CACM-2886         N         0.0000         0.0000
22       CACM-2558         N         0.0000         0.0000
23       CACM-3099         N         0.0000         0.0000
24       CACM-2658         N         0.0000         0.0000
25       CACM-1852         N         0.0000         0.0000
26       CACM-1387         N         0.0000         0.0000
27       CACM-1788         N         0.0000         0.0000
28       CACM-1835         N         0.0000         0.0000
29       CACM-1223         N         0.0000         0.0000
30       CACM-2684         N         0.0000         0.0000
31       CACM-3030         N         0.0000         0.0000
32       CACM-1134         R         0.0312         0.1667
33       CACM-0249         N         0.0303         0.1667
34       CACM-2495         N         0.0294         0.1667
35       CACM-2867         N         0.0286         0.1667
36       CACM-3130         N         0.0278         0.1667
37       CACM-1533         N         0.0270         0.1667
38       CACM-0077         N         0.0263         0.1667
39       CACM-1313         N         0.0256         0.1667
40       CACM-0051         N         0.0250         0.1667
41       CACM-1402         N         0.0244         0.1667
42       CACM-1947         R         0.0476         0.3333
43       CACM-1807         R         0.0698         0.5000
44       CACM-2587         N         0.0682         0.5000
45       CACM-3171         N         0.0667         0.5000
46       CACM-2534         N         0.0652         0.5000
47       CACM-3105         N         0.0638         0.5000
48       CACM-0303         N         0.0625         0.5000
49       CACM-1029         N         0.0612         0.5000
50       CACM-2066         N         0.0600         0.5000
51       CACM-1138         N         0.0588         0.5000
52       CACM-2659         N         0.0577         0.5000
53       CACM-2603         N         0.0566         0.5000
54       CACM-0463         N         0.0556         0.5000
55       CACM-2316         N         0.0545         0.5000
56       CACM-1457         N         0.0536         0.5000
57       CACM-1350         N         0.0526         0.5000
58       CACM-1484         N         0.0517         0.5000
59       CACM-1783         N         0.0508         0.5000
60       CACM-1466         N         0.0500         0.5000
61       CACM-2254         N         0.0492         0.5000
62       CACM-1102         N         0.0484         0.5000
63       CACM-2138         N         0.0476         0.5000
64       CACM-1923         N         0.0469         0.5000
65       CACM-2873         N         0.0462         0.5000
66       CACM-2652         N         0.0455         0.5000
67       CACM-2111         N         0.0448         0.5000
68       CACM-2929         N         0.0441         0.5000
69       CACM-0628         N         0.0435         0.5000
70       CACM-3124         N         0.0429         0.5000
71       CACM-1135         N         0.0423         0.5000
72       CACM-1459         N         0.0417         0.5000
73       CACM-2708         N         0.0411         0.5000
74       CACM-2718         N         0.0405         0.5000
75       CACM-1098         N         0.0400         0.5000
76       CACM-1007         N         0.0395         0.5000
77       CACM-1988         N         0.0390         0.5000
78       CACM-1572         N         0.0385         0.5000
79       CACM-2542         N         0.0380         0.5000
80       CACM-1062         N         0.0375         0.5000
81       CACM-1366         N         0.0370         0.5000
82       CACM-2295         N         0.0366         0.5000
83       CACM-0857         N         0.0361         0.5000
84       CACM-2661         N         0.0357         0.5000
85       CACM-2705         N         0.0353         0.5000
86       CACM-2449         N         0.0349         0.5000
87       CACM-2470         N         0.0345         0.5000
88       CACM-2423         N         0.0341         0.5000
89       CACM-1392         N         0.0337         0.5000
90       CACM-1869         N         0.0333         0.5000
91       CACM-1703         N         0.0330         0.5000
92       CACM-2064         N         0.0326         0.5000
93       CACM-2424         N         0.0323         0.5000
94       CACM-2317         N         0.0319         0.5000
95       CACM-1678         N         0.0316         0.5000
96       CACM-0070         N         0.0312         0.5000
97       CACM-1456         N         0.0309         0.5000
98       CACM-1162         N         0.0306         0.5000
99       CACM-1658         N         0.0303         0.5000
100       CACM-2406         N         0.0300         0.5000

P@5: 0.0
P@20: 0.0

******************* End of query 3 ***************************

Query ID: 4
Rank      docID       Relevance    Precision       Recall
1       CACM-2377         N         0.0000         0.0000
2       CACM-2844         N         0.0000         0.0000
3       CACM-2939         N         0.0000         0.0000
4       CACM-3128         R         0.2500         0.0833
5       CACM-2558         N         0.2000         0.0833
6       CACM-0483         N         0.1667         0.0833
7       CACM-3043         R         0.2857         0.1667
8       CACM-2742         N         0.2500         0.1667
9       CACM-2870         N         0.2222         0.1667
10       CACM-2767         N         0.2000         0.1667
11       CACM-3105         N         0.1818         0.1667
12       CACM-2626         N         0.1667         0.1667
13       CACM-2314         N         0.1538         0.1667
14       CACM-2721         N         0.1429         0.1667
15       CACM-2342         N         0.1333         0.1667
16       CACM-2439         N         0.1250         0.1667
17       CACM-2936         N         0.1176         0.1667
18       CACM-2060         N         0.1111         0.1667
19       CACM-2632         N         0.1053         0.1667
20       CACM-2848         N         0.1000         0.1667
21       CACM-2840         N         0.0952         0.1667
22       CACM-1485         N         0.0909         0.1667
23       CACM-1135         N         0.0870         0.1667
24       CACM-2931         N         0.0833         0.1667
25       CACM-2969         N         0.0800         0.1667
26       CACM-1463         N         0.0769         0.1667
27       CACM-2905         N         0.0741         0.1667
28       CACM-3103         N         0.0714         0.1667
29       CACM-1677         N         0.0690         0.1667
30       CACM-3049         N         0.0667         0.1667
31       CACM-3064         N         0.0645         0.1667
32       CACM-2895         N         0.0625         0.1667
33       CACM-1458         N         0.0606         0.1667
34       CACM-2541         N         0.0588         0.1667
35       CACM-2438         N         0.0571         0.1667
36       CACM-1470         N         0.0556         0.1667
37       CACM-1145         N         0.0541         0.1667
38       CACM-2519         N         0.0526         0.1667
39       CACM-3141         N         0.0513         0.1667
40       CACM-1754         N         0.0500         0.1667
41       CACM-2900         N         0.0488         0.1667
42       CACM-2912         R         0.0714         0.2500
43       CACM-3188         N         0.0698         0.2500
44       CACM-2851         N         0.0682         0.2500
45       CACM-1846         N         0.0667         0.2500
46       CACM-1651         N         0.0652         0.2500
47       CACM-1665         N         0.0638         0.2500
48       CACM-2020         N         0.0625         0.2500
49       CACM-0616         N         0.0612         0.2500
50       CACM-2684         N         0.0600         0.2500
51       CACM-0409         N         0.0588         0.2500
52       CACM-0435         N         0.0577         0.2500
53       CACM-1253         N         0.0566         0.2500
54       CACM-1506         N         0.0556         0.2500
55       CACM-1742         N         0.0545         0.2500
56       CACM-1905         N         0.0536         0.2500
57       CACM-1014         N         0.0526         0.2500
58       CACM-2815         N         0.0517         0.2500
59       CACM-1829         N         0.0508         0.2500
60       CACM-3069         N         0.0500         0.2500
61       CACM-1323         N         0.0492         0.2500
62       CACM-2273         N         0.0484         0.2500
63       CACM-3132         N         0.0476         0.2500
64       CACM-2371         R         0.0625         0.3333
65       CACM-1248         N         0.0615         0.3333
66       CACM-3171         N         0.0606         0.3333
67       CACM-1272         N         0.0597         0.3333
68       CACM-2865         N         0.0588         0.3333
69       CACM-3013         N         0.0580         0.3333
70       CACM-1626         N         0.0571         0.3333
71       CACM-3018         N         0.0563         0.3333
72       CACM-3081         N         0.0556         0.3333
73       CACM-3053         N         0.0548         0.3333
74       CACM-2958         N         0.0541         0.3333
75       CACM-2816         N         0.0533         0.3333
76       CACM-1153         N         0.0526         0.3333
77       CACM-2929         N         0.0519         0.3333
78       CACM-2989         N         0.0513         0.3333
79       CACM-0724         N         0.0506         0.3333
80       CACM-2383         N         0.0500         0.3333
81       CACM-2932         N         0.0494         0.3333
82       CACM-2946         N         0.0488         0.3333
83       CACM-2627         N         0.0482         0.3333
84       CACM-2406         N         0.0476         0.3333
85       CACM-2457         N         0.0471         0.3333
86       CACM-2920         N         0.0465         0.3333
87       CACM-2810         N         0.0460         0.3333
88       CACM-2450         N         0.0455         0.3333
89       CACM-2665         N         0.0449         0.3333
90       CACM-2150         N         0.0444         0.3333
91       CACM-3056         N         0.0440         0.3333
92       CACM-2491         N         0.0435         0.3333
93       CACM-1698         N         0.0430         0.3333
94       CACM-1165         N         0.0426         0.3333
95       CACM-2940         N         0.0421         0.3333
96       CACM-3073         R         0.0521         0.4167
97       CACM-3101         N         0.0515         0.4167
98       CACM-3127         R         0.0612         0.5000
99       CACM-2849         N         0.0606         0.5000
100       CACM-0949         N         0.0600         0.5000

P@5: 0.2
P@20: 0.1

******************* End of query 4 ***************************

Query ID: 5
Rank      docID       Relevance    Precision       Recall
1       CACM-2035         R         1.0000         0.1250
2       CACM-2003         N         0.5000         0.1250
3       CACM-1829         N         0.3333         0.1250
4       CACM-1698         N         0.2500         0.1250
5       CACM-1742         N         0.2000         0.1250
6       CACM-2321         N         0.1667         0.1250
7       CACM-1960         N         0.1429         0.1250
8       CACM-2299         R         0.2500         0.2500
9       CACM-2145         N         0.2222         0.2500
10       CACM-3147         N         0.2000         0.2500
11       CACM-1435         N         0.1818         0.2500
12       CACM-1605         N         0.1667         0.2500
13       CACM-1188         N         0.1538         0.2500
14       CACM-1699         N         0.1429         0.2500
15       CACM-2542         N         0.1333         0.2500
16       CACM-0251         N         0.1250         0.2500
17       CACM-2247         N         0.1176         0.2500
18       CACM-1409         N         0.1111         0.2500
19       CACM-1392         N         0.1053         0.2500
20       CACM-2812         N         0.1000         0.2500
21       CACM-2105         N         0.0952         0.2500
22       CACM-2357         N         0.0909         0.2500
23       CACM-2379         N         0.0870         0.2500
24       CACM-2786         N         0.0833         0.2500
25       CACM-2522         N         0.0800         0.2500
26       CACM-3137         N         0.0769         0.2500
27       CACM-3102         N         0.0741         0.2500
28       CACM-2957         N         0.0714         0.2500
29       CACM-1750         N         0.0690         0.2500
30       CACM-2067         N         0.0667         0.2500
31       CACM-2860         N         0.0645         0.2500
32       CACM-2629         N         0.0625         0.2500
33       CACM-1747         N         0.0606         0.2500
34       CACM-1937         N         0.0588         0.2500
35       CACM-2078         N         0.0571         0.2500
36       CACM-0799         N         0.0556         0.2500
37       CACM-1764         N         0.0541         0.2500
38       CACM-2188         N         0.0526         0.2500
39       CACM-2322         N         0.0513         0.2500
40       CACM-2841         N         0.0500         0.2500
41       CACM-2753         N         0.0488         0.2500
42       CACM-1534         N         0.0476         0.2500
43       CACM-1923         N         0.0465         0.2500
44       CACM-3174         N         0.0455         0.2500
45       CACM-2502         N         0.0444         0.2500
46       CACM-2138         N         0.0435         0.2500
47       CACM-3050         N         0.0426         0.2500
48       CACM-2873         N         0.0417         0.2500
49       CACM-1671         N         0.0408         0.2500
50       CACM-2647         N         0.0400         0.2500
51       CACM-1395         N         0.0392         0.2500
52       CACM-2738         N         0.0385         0.2500
53       CACM-2469         N         0.0377         0.2500
54       CACM-2451         N         0.0370         0.2500
55       CACM-3012         N         0.0364         0.2500
56       CACM-2541         N         0.0357         0.2500
57       CACM-2820         R         0.0526         0.3750
58       CACM-1159         N         0.0517         0.3750
59       CACM-2868         N         0.0508         0.3750
60       CACM-2295         N         0.0500         0.3750
61       CACM-1502         R         0.0656         0.5000
62       CACM-2718         N         0.0645         0.5000
63       CACM-2314         N         0.0635         0.5000
64       CACM-1200         N         0.0625         0.5000
65       CACM-1053         N         0.0615         0.5000
66       CACM-1978         N         0.0606         0.5000
67       CACM-2267         N         0.0597         0.5000
68       CACM-1252         N         0.0588         0.5000
69       CACM-2358         N         0.0580         0.5000
70       CACM-1460         N         0.0571         0.5000
71       CACM-2887         N         0.0563         0.5000
72       CACM-2169         N         0.0556         0.5000
73       CACM-0173         N         0.0548         0.5000
74       CACM-2106         N         0.0541         0.5000
75       CACM-2277         N         0.0533         0.5000
76       CACM-3146         N         0.0526         0.5000
77       CACM-2572         N         0.0519         0.5000
78       CACM-1835         N         0.0513         0.5000
79       CACM-1901         N         0.0506         0.5000
80       CACM-2867         N         0.0500         0.5000
81       CACM-2626         N         0.0494         0.5000
82       CACM-0606         N         0.0488         0.5000
83       CACM-2230         N         0.0482         0.5000
84       CACM-2288         N         0.0476         0.5000
85       CACM-1629         N         0.0471         0.5000
86       CACM-3030         N         0.0465         0.5000
87       CACM-2652         N         0.0460         0.5000
88       CACM-2978         N         0.0455         0.5000
89       CACM-2329         N         0.0449         0.5000
90       CACM-1238         N         0.0444         0.5000
91       CACM-1571         N         0.0440         0.5000
92       CACM-2546         N         0.0435         0.5000
93       CACM-0063         N         0.0430         0.5000
94       CACM-2782         N         0.0426         0.5000
95       CACM-1853         N         0.0421         0.5000
96       CACM-2689         N         0.0417         0.5000
97       CACM-0493         N         0.0412         0.5000
98       CACM-2433         N         0.0408         0.5000
99       CACM-1408         N         0.0404         0.5000
100       CACM-1314         N         0.0400         0.5000

P@5: 0.2
P@20: 0.1

******************* End of query 5 ***************************

Query ID: 6
Rank      docID       Relevance    Precision       Recall
1       CACM-2826         N         0.0000         0.0000
2       CACM-1543         R         0.5000         0.3333
3       CACM-0435         N         0.3333         0.3333
4       CACM-2828         R         0.5000         0.6667
5       CACM-1014         N         0.4000         0.6667
6       CACM-0492         N         0.3333         0.6667
7       CACM-0605         N         0.2857         0.6667
8       CACM-1867         N         0.2500         0.6667
9       CACM-0695         N         0.2222         0.6667
10       CACM-1397         N         0.2000         0.6667
11       CACM-0531         N         0.1818         0.6667
12       CACM-1234         N         0.1667         0.6667
13       CACM-1365         N         0.1538         0.6667
14       CACM-1623         N         0.1429         0.6667
15       CACM-1664         N         0.1333         0.6667
16       CACM-0242         N         0.1250         0.6667
17       CACM-2230         N         0.1176         0.6667
18       CACM-2721         N         0.1111         0.6667
19       CACM-0616         N         0.1053         0.6667
20       CACM-2931         N         0.1000         0.6667
21       CACM-1341         N         0.0952         0.6667
22       CACM-1634         N         0.0909         0.6667
23       CACM-2176         N         0.0870         0.6667
24       CACM-0281         N         0.0833         0.6667
25       CACM-0670         N         0.0800         0.6667
26       CACM-0417         N         0.0769         0.6667
27       CACM-1009         N         0.0741         0.6667
28       CACM-2671         N         0.0714         0.6667
29       CACM-2873         N         0.0690         0.6667
30       CACM-3188         N         0.0667         0.6667
31       CACM-2389         N         0.0645         0.6667
32       CACM-2753         N         0.0625         0.6667
33       CACM-3198         N         0.0606         0.6667
34       CACM-0530         N         0.0588         0.6667
35       CACM-3035         N         0.0571         0.6667
36       CACM-2078         R         0.0833         1.0000
37       CACM-1148         N         0.0811         1.0000
38       CACM-1698         N         0.0789         1.0000
39       CACM-1046         N         0.0769         1.0000
40       CACM-2417         N         0.0750         1.0000
41       CACM-2505         N         0.0732         1.0000
42       CACM-2187         N         0.0714         1.0000
43       CACM-3156         N         0.0698         1.0000
44       CACM-0697         N         0.0682         1.0000
45       CACM-0705         N         0.0667         1.0000
46       CACM-3172         N         0.0652         1.0000
47       CACM-0888         N         0.0638         1.0000
48       CACM-1385         N         0.0625         1.0000
49       CACM-0704         N         0.0612         1.0000
50       CACM-2707         N         0.0600         1.0000
51       CACM-2900         N         0.0588         1.0000
52       CACM-2485         N         0.0577         1.0000
53       CACM-0887         N         0.0566         1.0000
54       CACM-2582         N         0.0556         1.0000
55       CACM-2087         N         0.0545         1.0000
56       CACM-0768         N         0.0536         1.0000
57       CACM-2406         N         0.0526         1.0000
58       CACM-0731         N         0.0517         1.0000
59       CACM-2095         N         0.0508         1.0000
60       CACM-2836         N         0.0500         1.0000
61       CACM-2319         N         0.0492         1.0000
62       CACM-3150         N         0.0484         1.0000
63       CACM-3040         N         0.0476         1.0000
64       CACM-0755         N         0.0469         1.0000
65       CACM-3135         N         0.0462         1.0000
66       CACM-2943         N         0.0455         1.0000
67       CACM-2496         N         0.0448         1.0000
68       CACM-1885         N         0.0441         1.0000
69       CACM-1186         N         0.0435         1.0000
70       CACM-0767         N         0.0429         1.0000
71       CACM-1348         N         0.0423         1.0000
72       CACM-3185         N         0.0417         1.0000
73       CACM-2167         N         0.0411         1.0000
74       CACM-2810         N         0.0405         1.0000
75       CACM-1184         N         0.0400         1.0000
76       CACM-2502         N         0.0395         1.0000
77       CACM-2231         N         0.0390         1.0000
78       CACM-1846         N         0.0385         1.0000
79       CACM-2622         N         0.0380         1.0000
80       CACM-0321         N         0.0375         1.0000
81       CACM-2887         N         0.0370         1.0000
82       CACM-2486         N         0.0366         1.0000
83       CACM-3154         N         0.0361         1.0000
84       CACM-2712         N         0.0357         1.0000
85       CACM-1262         N         0.0353         1.0000
86       CACM-1948         N         0.0349         1.0000
87       CACM-2705         N         0.0345         1.0000
88       CACM-2572         N         0.0341         1.0000
89       CACM-1001         N         0.0337         1.0000
90       CACM-2383         N         0.0333         1.0000
91       CACM-3030         N         0.0330         1.0000
92       CACM-3033         N         0.0326         1.0000
93       CACM-3125         N         0.0323         1.0000
94       CACM-2918         N         0.0319         1.0000
95       CACM-1379         N         0.0316         1.0000
96       CACM-3132         N         0.0312         1.0000
97       CACM-2667         N         0.0309         1.0000
98       CACM-2046         N         0.0306         1.0000
99       CACM-1978         N         0.0303         1.0000
100       CACM-3105         N         0.0300         1.0000

P@5: 0.4
P@20: 0.1

******************* End of query 6 ***************************

Query ID: 7
Rank      docID       Relevance    Precision       Recall
1       CACM-3043         R         1.0000         0.0357
2       CACM-2912         R         1.0000         0.0714
3       CACM-2903         N         0.6667         0.0714
4       CACM-3141         R         0.7500         0.1071
5       CACM-2902         N         0.6000         0.1071
6       CACM-2111         N         0.5000         0.1071
7       CACM-0270         N         0.4286         0.1071
8       CACM-1551         N         0.3750         0.1071
9       CACM-0371         N         0.3333         0.1071
10       CACM-2890         N         0.3000         0.1071
11       CACM-3128         R         0.3636         0.1429
12       CACM-2949         N         0.3333         0.1429
13       CACM-2950         N         0.3077         0.1429
14       CACM-2865         R         0.3571         0.1786
15       CACM-1796         N         0.3333         0.1786
16       CACM-2325         N         0.3125         0.1786
17       CACM-2674         N         0.2941         0.1786
18       CACM-1660         N         0.2778         0.1786
19       CACM-1952         N         0.2632         0.1786
20       CACM-2273         N         0.2500         0.1786
21       CACM-1397         N         0.2381         0.1786
22       CACM-3006         N         0.2273         0.1786
23       CACM-2376         R         0.2609         0.2143
24       CACM-2863         N         0.2500         0.2143
25       CACM-2417         N         0.2400         0.2143
26       CACM-2657         N         0.2308         0.2143
27       CACM-2263         N         0.2222         0.2143
28       CACM-1619         N         0.2143         0.2143
29       CACM-2226         N         0.2069         0.2143
30       CACM-2276         N         0.2000         0.2143
31       CACM-1623         N         0.1935         0.2143
32       CACM-2454         N         0.1875         0.2143
33       CACM-2830         N         0.1818         0.2143
34       CACM-2007         N         0.1765         0.2143
35       CACM-1924         N         0.1714         0.2143
36       CACM-3132         N         0.1667         0.2143
37       CACM-1948         N         0.1622         0.2143
38       CACM-2324         N         0.1579         0.2143
39       CACM-2860         N         0.1538         0.2143
40       CACM-2884         N         0.1500         0.2143
41       CACM-1342         N         0.1463         0.2143
42       CACM-2283         N         0.1429         0.2143
43       CACM-2094         N         0.1395         0.2143
44       CACM-2904         N         0.1364         0.2143
45       CACM-2579         N         0.1333         0.2143
46       CACM-2627         N         0.1304         0.2143
