Query ID: 1
Rank      DocID       Relevance    Precision       Recall
1       CACM-2434         R         1.0000         0.3333
2       CACM-0597         N         0.5000         0.3333
3       CACM-0847         N         0.3333         0.3333
4       CACM-2863         R         0.5000         0.6667
5       CACM-3078         R         0.6000         1.0000
6       CACM-1305         N         0.5000         1.0000
7       CACM-1168         N         0.4286         1.0000
8       CACM-1625         N         0.3750         1.0000
9       CACM-3202         N         0.3333         1.0000
10       CACM-1345         N         0.3000         1.0000
11       CACM-1014         N         0.2727         1.0000
12       CACM-1214         N         0.2500         1.0000
13       CACM-1424         N         0.2308         1.0000
14       CACM-0492         N         0.2143         1.0000
15       CACM-1498         N         0.2000         1.0000
16       CACM-1183         N         0.1875         1.0000
17       CACM-1215         N         0.1765         1.0000
18       CACM-3189         N         0.1667         1.0000
19       CACM-1046         N         0.1579         1.0000
20       CACM-1867         N         0.1500         1.0000
21       CACM-0435         N         0.1429         1.0000
22       CACM-1439         N         0.1364         1.0000
23       CACM-1117         N         0.1304         1.0000
24       CACM-1623         N         0.1250         1.0000
25       CACM-0971         N         0.1200         1.0000
26       CACM-1315         N         0.1154         1.0000
27       CACM-1861         N         0.1111         1.0000
28       CACM-0728         N         0.1071         1.0000
29       CACM-3204         N         0.1034         1.0000
30       CACM-2645         N         0.1000         1.0000
31       CACM-1391         N         0.0968         1.0000
32       CACM-1486         N         0.0938         1.0000
33       CACM-1397         N         0.0909         1.0000
34       CACM-0397         N         0.0882         1.0000
35       CACM-2356         N         0.0857         1.0000
36       CACM-3201         N         0.0833         1.0000
37       CACM-1591         N         0.0811         1.0000
38       CACM-1549         N         0.0789         1.0000
39       CACM-2439         N         0.0769         1.0000
40       CACM-1348         N         0.0750         1.0000
41       CACM-1523         N         0.0732         1.0000
42       CACM-0942         N         0.0714         1.0000
43       CACM-1334         N         0.0698         1.0000
44       CACM-1403         N         0.0682         1.0000
45       CACM-2912         N         0.0667         1.0000
46       CACM-1926         N         0.0652         1.0000
47       CACM-1464         N         0.0638         1.0000
48       CACM-1427         N         0.0625         1.0000
49       CACM-1564         N         0.0612         1.0000
50       CACM-3127         N         0.0600         1.0000
51       CACM-2456         N         0.0588         1.0000
52       CACM-0282         N         0.0577         1.0000
53       CACM-2937         N         0.0566         1.0000
54       CACM-0531         N         0.0556         1.0000
55       CACM-2519         N         0.0545         1.0000
56       CACM-1161         N         0.0536         1.0000
57       CACM-3199         N         0.0526         1.0000
58       CACM-1468         N         0.0517         1.0000
59       CACM-2943         N         0.0508         1.0000
60       CACM-1542         N         0.0500         1.0000
61       CACM-1503         N         0.0492         1.0000
62       CACM-1469         N         0.0484         1.0000
63       CACM-1705         N         0.0476         1.0000
64       CACM-2383         N         0.0469         1.0000
65       CACM-1145         N         0.0462         1.0000
66       CACM-1676         N         0.0455         1.0000
67       CACM-3080         N         0.0448         1.0000
68       CACM-1854         N         0.0441         1.0000
69       CACM-2317         N         0.0435         1.0000
70       CACM-0616         N         0.0429         1.0000
71       CACM-0321         N         0.0423         1.0000
72       CACM-2939         N         0.0417         1.0000
73       CACM-2471         N         0.0411         1.0000
74       CACM-2096         N         0.0405         1.0000
75       CACM-2850         N         0.0400         1.0000
76       CACM-3005         N         0.0395         1.0000
77       CACM-1264         N         0.0390         1.0000
78       CACM-1939         N         0.0385         1.0000
79       CACM-1671         N         0.0380         1.0000
80       CACM-2092         N         0.0375         1.0000
81       CACM-3160         N         0.0370         1.0000
82       CACM-1680         N         0.0366         1.0000
83       CACM-1811         N         0.0361         1.0000
84       CACM-2812         N         0.0357         1.0000
85       CACM-1741         N         0.0353         1.0000
86       CACM-2217         N         0.0349         1.0000
87       CACM-2483         N         0.0345         1.0000
88       CACM-2002         N         0.0341         1.0000
89       CACM-3077         N         0.0337         1.0000
90       CACM-2233         N         0.0333         1.0000
91       CACM-0001         N         0.0330         1.0000
92       CACM-0002         N         0.0326         1.0000
93       CACM-0003         N         0.0323         1.0000
94       CACM-0004         N         0.0319         1.0000
95       CACM-0005         N         0.0316         1.0000
96       CACM-0006         N         0.0312         1.0000
97       CACM-0007         N         0.0309         1.0000
98       CACM-0008         N         0.0306         1.0000
99       CACM-0009         N         0.0303         1.0000
100       CACM-0010         N         0.0300         1.0000

P@5: 0.6
P@20: 0.15

******************* End of query 2 ***************************

Query ID: 3
Rank      DocID       Relevance    Precision       Recall
1       CACM-2316         N         0.0000         0.0000
2       CACM-0249         N         0.0000         0.0000
3       CACM-2603         N         0.0000         0.0000
4       CACM-0929         N         0.0000         0.0000
5       CACM-0051         N         0.0000         0.0000
6       CACM-0077         N         0.0000         0.0000
7       CACM-2587         N         0.0000         0.0000
8       CACM-1496         N         0.0000         0.0000
9       CACM-1138         N         0.0000         0.0000
10       CACM-1142         N         0.0000         0.0000
11       CACM-0100         N         0.0000         0.0000
12       CACM-1313         N         0.0000         0.0000
13       CACM-1098         N         0.0000         0.0000
14       CACM-1366         N         0.0000         0.0000
15       CACM-1102         N         0.0000         0.0000
16       CACM-1459         N         0.0000         0.0000
17       CACM-1466         N         0.0000         0.0000
18       CACM-1703         N         0.0000         0.0000
19       CACM-0463         N         0.0000         0.0000
20       CACM-0920         N         0.0000         0.0000
21       CACM-2814         N         0.0000         0.0000
22       CACM-0628         N         0.0000         0.0000
23       CACM-0651         N         0.0000         0.0000
24       CACM-0762         N         0.0000         0.0000
25       CACM-2705         N         0.0000         0.0000
26       CACM-0799         N         0.0000         0.0000
27       CACM-2066         N         0.0000         0.0000
28       CACM-1306         N         0.0000         0.0000
29       CACM-2295         N         0.0000         0.0000
30       CACM-0205         N         0.0000         0.0000
31       CACM-1852         N         0.0000         0.0000
32       CACM-2061         N         0.0000         0.0000
33       CACM-2411         N         0.0000         0.0000
34       CACM-2659         N         0.0000         0.0000
35       CACM-2551         N         0.0000         0.0000
36       CACM-2317         N         0.0000         0.0000
37       CACM-2658         N         0.0000         0.0000
38       CACM-1678         N         0.0000         0.0000
39       CACM-2782         N         0.0000         0.0000
40       CACM-1007         N         0.0000         0.0000
41       CACM-1467         N         0.0000         0.0000
42       CACM-2645         N         0.0000         0.0000
43       CACM-2886         N         0.0000         0.0000
44       CACM-2939         N         0.0000         0.0000
45       CACM-3102         N         0.0000         0.0000
46       CACM-3148         N         0.0000         0.0000
47       CACM-3150         N         0.0000         0.0000
48       CACM-1134         R         0.0208         0.1667
49       CACM-1723         N         0.0204         0.1667
50       CACM-1485         N         0.0200         0.1667
51       CACM-2112         N         0.0196         0.1667
52       CACM-0689         N         0.0192         0.1667
53       CACM-1923         N         0.0189         0.1667
54       CACM-2305         N         0.0185         0.1667
55       CACM-2406         N         0.0182         0.1667
56       CACM-2661         N         0.0179         0.1667
57       CACM-0070         N         0.0175         0.1667
58       CACM-2921         N         0.0172         0.1667
59       CACM-2684         N         0.0169         0.1667
60       CACM-2495         N         0.0167         0.1667
61       CACM-1402         N         0.0164         0.1667
62       CACM-2647         N         0.0161         0.1667
63       CACM-1788         N         0.0159         0.1667
64       CACM-3093         N         0.0156         0.1667
65       CACM-1835         N         0.0154         0.1667
66       CACM-1565         N         0.0152         0.1667
67       CACM-3099         N         0.0149         0.1667
68       CACM-1223         N         0.0147         0.1667
69       CACM-2064         N         0.0145         0.1667
70       CACM-2579         N         0.0143         0.1667
71       CACM-2111         N         0.0141         0.1667
72       CACM-2941         N         0.0139         0.1667
73       CACM-3105         N         0.0137         0.1667
74       CACM-3030         N         0.0135         0.1667
75       CACM-0252         N         0.0133         0.1667
76       CACM-2254         N         0.0132         0.1667
77       CACM-2710         N         0.0130         0.1667
78       CACM-3188         N         0.0128         0.1667
79       CACM-1135         N         0.0127         0.1667
80       CACM-2534         N         0.0125         0.1667
81       CACM-1314         N         0.0123         0.1667
82       CACM-1785         N         0.0122         0.1667
83       CACM-2956         N         0.0120         0.1667
84       CACM-0637         N         0.0119         0.1667
85       CACM-2685         N         0.0118         0.1667
86       CACM-3115         N         0.0116         0.1667
87       CACM-2148         N         0.0115         0.1667
88       CACM-1783         N         0.0114         0.1667
89       CACM-0990         N         0.0112         0.1667
90       CACM-1457         N         0.0111         0.1667
91       CACM-2084         N         0.0110         0.1667
92       CACM-2126         N         0.0109         0.1667
93       CACM-2873         N         0.0108         0.1667
94       CACM-3198         N         0.0106         0.1667
95       CACM-2449         N         0.0105         0.1667
96       CACM-2138         N         0.0104         0.1667
97       CACM-3185         N         0.0103         0.1667
98       CACM-1350         N         0.0102         0.1667
99       CACM-1807         R         0.0202         0.3333
100       CACM-0949         N         0.0200         0.3333

P@5: 0.0
P@20: 0.0

******************* End of query 3 ***************************

Query ID: 4
Rank      DocID       Relevance    Precision       Recall
1       CACM-2844         N         0.0000         0.0000
2       CACM-3043         R         0.5000         0.0833
3       CACM-0483         N         0.3333         0.0833
4       CACM-2377         N         0.2500         0.0833
5       CACM-1943         N         0.2000         0.0833
6       CACM-3128         R         0.3333         0.1667
7       CACM-2939         N         0.2857         0.1667
8       CACM-2895         N         0.2500         0.1667
9       CACM-2342         N         0.2222         0.1667
10       CACM-3103         N         0.2000         0.1667
11       CACM-2870         N         0.1818         0.1667
12       CACM-2958         N         0.1667         0.1667
13       CACM-0403         N         0.1538         0.1667
14       CACM-2445         N         0.1429         0.1667
15       CACM-2519         N         0.1333         0.1667
16       CACM-2742         N         0.1250         0.1667
17       CACM-2578         N         0.1176         0.1667
18       CACM-3148         N         0.1111         0.1667
19       CACM-1014         N         0.1053         0.1667
20       CACM-2376         N         0.1000         0.1667
21       CACM-2439         N         0.0952         0.1667
22       CACM-2666         N         0.0909         0.1667
23       CACM-3082         R         0.1304         0.2500
24       CACM-3137         N         0.1250         0.2500
25       CACM-2096         N         0.1200         0.2500
26       CACM-1759         N         0.1154         0.2500
27       CACM-1623         N         0.1111         0.2500
28       CACM-3018         N         0.1071         0.2500
29       CACM-0412         N         0.1034         0.2500
30       CACM-0425         N         0.1000         0.2500
31       CACM-0409         N         0.0968         0.2500
32       CACM-0253         N         0.0938         0.2500
33       CACM-2436         N         0.0909         0.2500
34       CACM-1153         N         0.0882         0.2500
35       CACM-2900         N         0.0857         0.2500
36       CACM-1458         N         0.0833         0.2500
37       CACM-2371         R         0.1081         0.3333
38       CACM-1369         N         0.1053         0.3333
39       CACM-1135         N         0.1026         0.3333
40       CACM-2949         N         0.1000         0.3333
41       CACM-0345         N         0.0976         0.3333
42       CACM-0876         N         0.0952         0.3333
43       CACM-3141         N         0.0930         0.3333
44       CACM-2626         N         0.0909         0.3333
45       CACM-2969         N         0.0889         0.3333
46       CACM-2848         N         0.0870         0.3333
47       CACM-1985         N         0.0851         0.3333
48       CACM-2331         N         0.0833         0.3333
49       CACM-2877         N         0.0816         0.3333
50       CACM-1224         N         0.0800         0.3333
51       CACM-1399         N         0.0784         0.3333
52       CACM-2912         R         0.0962         0.4167
53       CACM-0346         N         0.0943         0.4167
54       CACM-0883         N         0.0926         0.4167
55       CACM-2849         N         0.0909         0.4167
56       CACM-2134         N         0.0893         0.4167
57       CACM-0074         N         0.0877         0.4167
58       CACM-1150         N         0.0862         0.4167
59       CACM-3073         R         0.1017         0.5000
60       CACM-2936         N         0.1000         0.5000
61       CACM-3049         N         0.0984         0.5000
62       CACM-2536         N         0.0968         0.5000
63       CACM-2215         N         0.0952         0.5000
64       CACM-2840         N         0.0938         0.5000
65       CACM-2501         N         0.0923         0.5000
66       CACM-0877         N         0.0909         0.5000
67       CACM-1494         N         0.0896         0.5000
68       CACM-3171         N         0.0882         0.5000
69       CACM-0052         N         0.0870         0.5000
70       CACM-0088         N         0.0857         0.5000
71       CACM-0020         N         0.0845         0.5000
72       CACM-0124         N         0.0833         0.5000
73       CACM-0091         N         0.0822         0.5000
74       CACM-0232         N         0.0811         0.5000
75       CACM-2170         N         0.0800         0.5000
76       CACM-2558         N         0.0789         0.5000
77       CACM-2632         N         0.0779         0.5000
78       CACM-1198         N         0.0769         0.5000
79       CACM-1601         N         0.0759         0.5000
80       CACM-1363         N         0.0750         0.5000
81       CACM-3101         N         0.0741         0.5000
82       CACM-1484         N         0.0732         0.5000
83       CACM-2174         N         0.0723         0.5000
84       CACM-2702         N         0.0714         0.5000
85       CACM-1905         N         0.0706         0.5000
86       CACM-1846         N         0.0698         0.5000
87       CACM-0069         N         0.0690         0.5000
88       CACM-3105         N         0.0682         0.5000
89       CACM-1729         N         0.0674         0.5000
90       CACM-1863         N         0.0667         0.5000
91       CACM-2223         N         0.0659         0.5000
92       CACM-0975         N         0.0652         0.5000
93       CACM-2932         N         0.0645         0.5000
94       CACM-1610         N         0.0638         0.5000
95       CACM-2703         N         0.0632         0.5000
96       CACM-1829         N         0.0625         0.5000
97       CACM-1681         N         0.0619         0.5000
98       CACM-0303         N         0.0612         0.5000
99       CACM-1567         N         0.0606         0.5000
100       CACM-2133         N         0.0600         0.5000

P@5: 0.2
P@20: 0.1

******************* End of query 4 ***************************

Query ID: 5
Rank      DocID       Relevance    Precision       Recall
1       CACM-1188         N         0.0000         0.0000
2       CACM-2003         N         0.0000         0.0000
3       CACM-1742         N         0.0000         0.0000
4       CACM-1923         N         0.0000         0.0000
5       CACM-2960         N         0.0000         0.0000
6       CACM-2035         R         0.1667         0.1250
7       CACM-1435         N         0.1429         0.1250
8       CACM-3147         N         0.1250         0.1250
9       CACM-0173         N         0.1111         0.1250
10       CACM-2321         N         0.1000         0.1250
11       CACM-0493         N         0.0909         0.1250
12       CACM-3137         N         0.0833         0.1250
13       CACM-1829         N         0.0769         0.1250
14       CACM-0251         N         0.0714         0.1250
15       CACM-2718         N         0.0667         0.1250
16       CACM-2145         N         0.0625         0.1250
17       CACM-1392         N         0.0588         0.1250
18       CACM-1053         N         0.0556         0.1250
19       CACM-3144         N         0.0526         0.1250
20       CACM-1101         N         0.0500         0.1250
21       CACM-2078         N         0.0476         0.1250
22       CACM-2299         R         0.0909         0.2500
23       CACM-2738         N         0.0870         0.2500
24       CACM-1960         N         0.0833         0.2500
25       CACM-2812         N         0.0800         0.2500
26       CACM-0491         N         0.0769         0.2500
27       CACM-2629         N         0.0741         0.2500
28       CACM-2357         N         0.0714         0.2500
29       CACM-0333         N         0.0690         0.2500
30       CACM-0606         N         0.0667         0.2500
31       CACM-1747         N         0.0645         0.2500
32       CACM-1272         N         0.0625         0.2500
33       CACM-1395         N         0.0606         0.2500
34       CACM-1682         N         0.0588         0.2500
35       CACM-0756         N         0.0571         0.2500
36       CACM-2105         N         0.0556         0.2500
37       CACM-1252         N         0.0541         0.2500
38       CACM-1314         N         0.0526         0.2500
39       CACM-2782         N         0.0513         0.2500
40       CACM-1605         N         0.0500         0.2500
41       CACM-2542         N         0.0488         0.2500
42       CACM-2271         N         0.0476         0.2500
43       CACM-2399         R         0.0698         0.3750
44       CACM-2106         N         0.0682         0.3750
45       CACM-2469         N         0.0667         0.3750
46       CACM-1281         N         0.0652         0.3750
47       CACM-1502         R         0.0851         0.5000
48       CACM-1698         N         0.0833         0.5000
49       CACM-0023         N         0.0816         0.5000
50       CACM-0529         N         0.0800         0.5000
51       CACM-0799         N         0.0784         0.5000
52       CACM-2867         N         0.0769         0.5000
53       CACM-3031         N         0.0755         0.5000
54       CACM-0892         N         0.0741         0.5000
55       CACM-3174         N         0.0727         0.5000
56       CACM-1937         N         0.0714         0.5000
57       CACM-1409         N         0.0702         0.5000
58       CACM-2247         N         0.0690         0.5000
59       CACM-0267         N         0.0678         0.5000
60       CACM-0153         N         0.0667         0.5000
61       CACM-0063         N         0.0656         0.5000
62       CACM-2873         N         0.0645         0.5000
63       CACM-2225         N         0.0635         0.5000
64       CACM-1484         N         0.0625         0.5000
65       CACM-2978         N         0.0615         0.5000
66       CACM-2942         N         0.0606         0.5000
67       CACM-2716         N         0.0597         0.5000
68       CACM-2329         N         0.0588         0.5000
69       CACM-2541         N         0.0580         0.5000
70       CACM-2626         N         0.0571         0.5000
71       CACM-2964         N         0.0563         0.5000
72       CACM-0164         N         0.0556         0.5000
73       CACM-2155         N         0.0548         0.5000
74       CACM-2188         N         0.0541         0.5000
75       CACM-2860         N         0.0533         0.5000
76       CACM-2230         N         0.0526         0.5000
77       CACM-2322         N         0.0519         0.5000
78       CACM-0679         N         0.0513         0.5000
79       CACM-2753         N         0.0506         0.5000
80       CACM-2502         N         0.0500         0.5000
81       CACM-2553         N         0.0494         0.5000
82       CACM-2151         N         0.0488         0.5000
83       CACM-0117         N         0.0482         0.5000
84       CACM-2647         N         0.0476         0.5000
85       CACM-2689         N         0.0471         0.5000
86       CACM-2169         N         0.0465         0.5000
87       CACM-2514         N         0.0460         0.5000
88       CACM-2451         N         0.0455         0.5000
89       CACM-1503         N         0.0449         0.5000
90       CACM-0946         N         0.0444         0.5000
91       CACM-1835         N         0.0440         0.5000
92       CACM-2067         N         0.0435         0.5000
93       CACM-3030         N         0.0430         0.5000
94       CACM-1465         N         0.0426         0.5000
95       CACM-1708         N         0.0421         0.5000
96       CACM-1534         N         0.0417         0.5000
97       CACM-2522         N         0.0412         0.5000
98       CACM-2379         N         0.0408         0.5000
99       CACM-3102         N         0.0404         0.5000
100       CACM-2645         N         0.0400         0.5000

P@5: 0.0
P@20: 0.05

******************* End of query 5 ***************************

Query ID: 6
Rank      DocID       Relevance    Precision       Recall
1       CACM-2826         N         0.0000         0.0000
2       CACM-2671         N         0.0000         0.0000
3       CACM-3035         N         0.0000         0.0000
4       CACM-2828         R         0.2500         0.3333
5       CACM-1009         N         0.2000         0.3333
6       CACM-0242         N         0.1667         0.3333
7       CACM-0530         N         0.1429         0.3333
8       CACM-0705         N         0.1250         0.3333
9       CACM-1543         R         0.2222         0.6667
10       CACM-2230         N         0.2000         0.6667
11       CACM-0888         N         0.1818         0.6667
12       CACM-3188         N         0.1667         0.6667
13       CACM-0704         N         0.1538         0.6667
14       CACM-2417         N         0.1429         0.6667
15       CACM-0887         N         0.1333         0.6667
16       CACM-1186         N         0.1250         0.6667
17       CACM-1014         N         0.1176         0.6667
18       CACM-2721         N         0.1111         0.6667
19       CACM-0697         N         0.1053         0.6667
20       CACM-2753         N         0.1000         0.6667
21       CACM-2389         N         0.0952         0.6667
22       CACM-2078         R         0.1364         1.0000
23       CACM-0492         N         0.1304         1.0000
24       CACM-2873         N         0.1250         1.0000
25       CACM-2707         N         0.1200         1.0000
26       CACM-2187         N         0.1154         1.0000
27       CACM-0768         N         0.1111         1.0000
28       CACM-2087         N         0.1071         1.0000
29       CACM-2505         N         0.1034         1.0000
30       CACM-1148         N         0.1000         1.0000
31       CACM-1867         N         0.0968         1.0000
32       CACM-0767         N         0.0938         1.0000
33       CACM-0605         N         0.0909         1.0000
34       CACM-0435         N         0.0882         1.0000
35       CACM-2836         N         0.0857         1.0000
36       CACM-2502         N         0.0833         1.0000
37       CACM-1623         N         0.0811         1.0000
38       CACM-0695         N         0.0789         1.0000
39       CACM-0417         N         0.0769         1.0000
40       CACM-1234         N         0.0750         1.0000
41       CACM-1397         N         0.0732         1.0000
42       CACM-1368         N         0.0714         1.0000
43       CACM-1001         N         0.0698         1.0000
44       CACM-2176         N         0.0682         1.0000
45       CACM-3172         N         0.0667         1.0000
46       CACM-1365         N         0.0652         1.0000
47       CACM-2485         N         0.0638         1.0000
48       CACM-3040         N         0.0625         1.0000
49       CACM-2804         N         0.0612         1.0000
50       CACM-2306         N         0.0600         1.0000
51       CACM-0531         N         0.0588         1.0000
52       CACM-1664         N         0.0577         1.0000
53       CACM-1541         N         0.0566         1.0000
54       CACM-1046         N         0.0556         1.0000
55       CACM-2931         N         0.0545         1.0000
56       CACM-2772         N         0.0536         1.0000
57       CACM-2399         N         0.0526         1.0000
58       CACM-1113         N         0.0517         1.0000
59       CACM-2406         N         0.0508         1.0000
60       CACM-1385         N         0.0500         1.0000
61       CACM-0971         N         0.0492         1.0000
62       CACM-2666         N         0.0484         1.0000
63       CACM-2705         N         0.0476         1.0000
64       CACM-2834         N         0.0469         1.0000
65       CACM-1083         N         0.0462         1.0000
66       CACM-1088         N         0.0455         1.0000
67       CACM-1413         N         0.0448         1.0000
68       CACM-0616         N         0.0441         1.0000
69       CACM-0670         N         0.0435         1.0000
70       CACM-0397         N         0.0429         1.0000
71       CACM-0320         N         0.0423         1.0000
72       CACM-1404         N         0.0417         1.0000
73       CACM-3086         N         0.0411         1.0000
74       CACM-2518         N         0.0405         1.0000
75       CACM-3148         N         0.0400         1.0000
76       CACM-1781         N         0.0395         1.0000
77       CACM-2712         N         0.0390         1.0000
78       CACM-3135         N         0.0385         1.0000
79       CACM-1267         N         0.0380         1.0000
80       CACM-3000         N         0.0375         1.0000
81       CACM-2698         N         0.0370         1.0000
82       CACM-3117         N         0.0366         1.0000
83       CACM-2667         N         0.0361         1.0000
84       CACM-2547         N         0.0357         1.0000
85       CACM-2486         N         0.0353         1.0000
86       CACM-3154         N         0.0349         1.0000
87       CACM-2936         N         0.0345         1.0000
88       CACM-1948         N         0.0341         1.0000
89       CACM-0071         N         0.0337         1.0000
90       CACM-1748         N         0.0333         1.0000
91       CACM-1099         N         0.0330         1.0000
92       CACM-2383         N         0.0326         1.0000
93       CACM-1456         N         0.0323         1.0000
94       CACM-2810         N         0.0319         1.0000
95       CACM-2968         N         0.0316         1.0000
96       CACM-1433         N         0.0312         1.0000
97       CACM-3008         N         0.0309         1.0000
98       CACM-3018         N         0.0306         1.0000
99       CACM-2357         N         0.0303         1.0000
100       CACM-1698         N         0.0300         1.0000

P@5: 0.2
P@20: 0.1

******************* End of query 6 ***************************

Query ID: 7
Rank      DocID       Relevance    Precision       Recall
1       CACM-3043         R         1.0000         0.0357
2       CACM-0371         N         0.5000         0.0357
3       CACM-0270         N         0.3333         0.0357
4       CACM-2884         N         0.2500         0.0357
5       CACM-2226         N         0.2000         0.0357
6       CACM-3166         N         0.1667         0.0357
7       CACM-2325         N         0.1429         0.0357
8       CACM-3141         R         0.2500         0.0714
9       CACM-3104         N         0.2222         0.0714
10       CACM-2950         N         0.2000         0.0714
11       CACM-2903         N         0.1818         0.0714
12       CACM-2912         R         0.2500         0.1071
13       CACM-2949         N         0.2308         0.1071
14       CACM-1553         N         0.2143         0.1071
15       CACM-1551         N         0.2000         0.1071
16       CACM-2376         R         0.2500         0.1429
17       CACM-3014         N         0.2353         0.1429
18       CACM-1660         N         0.2222         0.1429
19       CACM-1952         N         0.2105         0.1429
20       CACM-2007         N         0.2000         0.1429
21       CACM-2283         N         0.1905         0.1429
22       CACM-3148         R         0.2273         0.1786
23       CACM-2342         R         0.2609         0.2143
24       CACM-2256         R         0.2917         0.2500
25       CACM-0804         N         0.2800         0.2500
26       CACM-1342         N         0.2692         0.2500
27       CACM-1796         N         0.2593         0.2500
28       CACM-2865         R         0.2857         0.2857
29       CACM-1658         N         0.2759         0.2857
30       CACM-2830         N         0.2667         0.2857
31       CACM-2326         N         0.2581         0.2857
32       CACM-2146         N         0.2500         0.2857
33       CACM-2902         N         0.2424         0.2857
34       CACM-2273         N         0.2353         0.2857
35       CACM-2863         N         0.2286         0.2857
36       CACM-3170         N         0.2222         0.2857
37       CACM-1873         N         0.2162         0.2857
38       CACM-3006         N         0.2105         0.2857
39       CACM-0356         N         0.2051         0.2857
40       CACM-1374         N         0.2000         0.2857
41       CACM-2417         N         0.1951         0.2857
42       CACM-2725         N         0.1905         0.2857
43       CACM-3128         R         0.2093         0.3214
44       CACM-2320         R         0.2273         0.3571
45       CACM-2819         N         0.2222         0.3571
