
query_id  Q0   doc_id   rank     score              system_name
1        Q0   CACM-1572    56   -121.81308649397883   smoothedQueryLikelihood     
1        Q0   CACM-1168    57   -121.96623190019226   smoothedQueryLikelihood     
1        Q0   CACM-1304    58   -121.98046181863927   smoothedQueryLikelihood     
1        Q0   CACM-2358    59   -122.03037173251387   smoothedQueryLikelihood     
1        Q0   CACM-3065    60   -122.03329245726631   smoothedQueryLikelihood     
1        Q0   CACM-2621    61   -122.04562814840355   smoothedQueryLikelihood     
1        Q0   CACM-2378    62   -122.18243536435607   smoothedQueryLikelihood     
1        Q0   CACM-2365    63   -122.1831572271419   smoothedQueryLikelihood     
1        Q0   CACM-3068    64   -122.33024226537994   smoothedQueryLikelihood     
1        Q0   CACM-1173    65   -122.33317306942298   smoothedQueryLikelihood     
1        Q0   CACM-2424    66   -122.39748825887112   smoothedQueryLikelihood     
1        Q0   CACM-1753    67   -122.4073412688192   smoothedQueryLikelihood     
1        Q0   CACM-1626    68   -122.476588769422   smoothedQueryLikelihood     
1        Q0   CACM-2796    69   -122.509949966064   smoothedQueryLikelihood     
1        Q0   CACM-1542    70   -122.53748629816276   smoothedQueryLikelihood     
1        Q0   CACM-0699    71   -122.58068343789182   smoothedQueryLikelihood     
1        Q0   CACM-2624    72   -122.66972489643754   smoothedQueryLikelihood     
1        Q0   CACM-0971    73   -122.6897834935557   smoothedQueryLikelihood     
1        Q0   CACM-1247    74   -122.75735581142497   smoothedQueryLikelihood     
1        Q0   CACM-2398    75   -122.75921512452952   smoothedQueryLikelihood     
1        Q0   CACM-2948    76   -122.84043347431856   smoothedQueryLikelihood     
1        Q0   CACM-2740    77   -122.84572514991513   smoothedQueryLikelihood     
1        Q0   CACM-2003    78   -122.94752400852994   smoothedQueryLikelihood     
1        Q0   CACM-1828    79   -123.0550759250441   smoothedQueryLikelihood     
1        Q0   CACM-1341    80   -123.07642560399819   smoothedQueryLikelihood     
1        Q0   CACM-2390    81   -123.08384027776268   smoothedQueryLikelihood     
1        Q0   CACM-1482    82   -123.10023415578188   smoothedQueryLikelihood     
1        Q0   CACM-2288    83   -123.11269025800581   smoothedQueryLikelihood     
1        Q0   CACM-2080    84   -123.11328827595229   smoothedQueryLikelihood     
1        Q0   CACM-1854    85   -123.12414556107265   smoothedQueryLikelihood     
1        Q0   CACM-0414    86   -123.17464265575946   smoothedQueryLikelihood     
1        Q0   CACM-1236    87   -123.22462696553366   smoothedQueryLikelihood     
1        Q0   CACM-1923    88   -123.23142414319275   smoothedQueryLikelihood     
1        Q0   CACM-1526    89   -123.26405849146525   smoothedQueryLikelihood     
1        Q0   CACM-0103    90   -123.27338984016747   smoothedQueryLikelihood     
1        Q0   CACM-2201    91   -123.29436038271541   smoothedQueryLikelihood     
1        Q0   CACM-1697    92   -123.3010877360135   smoothedQueryLikelihood     
1        Q0   CACM-2560    93   -123.31668497381591   smoothedQueryLikelihood     
1        Q0   CACM-2681    94   -123.35156861412126   smoothedQueryLikelihood     
1        Q0   CACM-1195    95   -123.36720819179548   smoothedQueryLikelihood     
1        Q0   CACM-2951    96   -123.41330797584   smoothedQueryLikelihood     
1        Q0   CACM-2542    97   -123.48576222336922   smoothedQueryLikelihood     
1        Q0   CACM-1163    98   -123.55214535662601   smoothedQueryLikelihood     
1        Q0   CACM-3011    99   -123.62006279886897   smoothedQueryLikelihood     
1        Q0   CACM-1747    100   -123.63377787067755   smoothedQueryLikelihood     

query_id  Q0   doc_id   rank     score              system_name
2        Q0   CACM-3078    1   -122.4810790993872   smoothedQueryLikelihood     
2        Q0   CACM-2434    2   -125.00041446009784   smoothedQueryLikelihood     
2        Q0   CACM-2863    3   -128.64924733520334   smoothedQueryLikelihood     
2        Q0   CACM-3129    4   -129.32528374626085   smoothedQueryLikelihood     
2        Q0   CACM-1977    5   -132.06990168925452   smoothedQueryLikelihood     
2        Q0   CACM-1264    6   -132.94957575620361   smoothedQueryLikelihood     
2        Q0   CACM-0616    7   -133.35647662649006   smoothedQueryLikelihood     
2        Q0   CACM-1046    8   -133.58444815096425   smoothedQueryLikelihood     
2        Q0   CACM-2177    9   -133.60347478085686   smoothedQueryLikelihood     
2        Q0   CACM-3202    10   -133.95236354395593   smoothedQueryLikelihood     
2        Q0   CACM-1931    11   -134.20216519324023   smoothedQueryLikelihood     
2        Q0   CACM-2939    12   -134.4259322328918   smoothedQueryLikelihood     
2        Q0   CACM-1652    13   -134.72705046340482   smoothedQueryLikelihood     
2        Q0   CACM-1519    14   -134.73816690880216   smoothedQueryLikelihood     
2        Q0   CACM-2572    15   -134.7683456726289   smoothedQueryLikelihood     
2        Q0   CACM-1010    16   -134.8045077716203   smoothedQueryLikelihood     
2        Q0   CACM-1272    17   -135.0115439657888   smoothedQueryLikelihood     
2        Q0   CACM-0282    18   -135.04101433065475   smoothedQueryLikelihood     
2        Q0   CACM-2786    19   -135.10743947432368   smoothedQueryLikelihood     
2        Q0   CACM-1012    20   -135.60933642925892   smoothedQueryLikelihood     
2        Q0   CACM-1593    21   -135.71064459480698   smoothedQueryLikelihood     
2        Q0   CACM-3117    22   -135.72887802828717   smoothedQueryLikelihood     
2        Q0   CACM-2039    23   -135.76819218134452   smoothedQueryLikelihood     
2        Q0   CACM-3171    24   -136.00559510684522   smoothedQueryLikelihood     
2        Q0   CACM-1877    25   -136.0719202081977   smoothedQueryLikelihood     
2        Q0   CACM-0531    26   -136.12054493555186   smoothedQueryLikelihood     
2        Q0   CACM-3144    27   -136.2905496690429   smoothedQueryLikelihood     
2        Q0   CACM-2002    28   -136.35788857350494   smoothedQueryLikelihood     
2        Q0   CACM-2439    29   -136.368814920308   smoothedQueryLikelihood     
2        Q0   CACM-1553    30   -136.41037944768877   smoothedQueryLikelihood     
2        Q0   CACM-1764    31   -136.41127459552277   smoothedQueryLikelihood     
2        Q0   CACM-1334    32   -136.4970372348284   smoothedQueryLikelihood     
2        Q0   CACM-2215    33   -136.56710076579566   smoothedQueryLikelihood     
2        Q0   CACM-1867    34   -136.5779280998812   smoothedQueryLikelihood     
2        Q0   CACM-1379    35   -136.60591204698022   smoothedQueryLikelihood     
2        Q0   CACM-2194    36   -136.63280963226703   smoothedQueryLikelihood     
2        Q0   CACM-2047    37   -136.63762638986898   smoothedQueryLikelihood     
2        Q0   CACM-1975    38   -136.67631987007   smoothedQueryLikelihood     
2        Q0   CACM-2852    39   -136.83721058583956   smoothedQueryLikelihood     
2        Q0   CACM-1062    40   -136.86453651360236   smoothedQueryLikelihood     
2        Q0   CACM-2980    41   -136.93979713972544   smoothedQueryLikelihood     
2        Q0   CACM-1397    42   -137.0109839131006   smoothedQueryLikelihood     
2        Q0   CACM-1154    43   -137.01283224498357   smoothedQueryLikelihood     
2        Q0   CACM-2352    44   -137.02727941117666   smoothedQueryLikelihood     
2        Q0   CACM-0397    45   -137.0317523688725   smoothedQueryLikelihood     
2        Q0   CACM-2250    46   -137.06225059806863   smoothedQueryLikelihood     
2        Q0   CACM-2905    47   -137.14936650668903   smoothedQueryLikelihood     
2        Q0   CACM-2451    48   -137.21229629591974   smoothedQueryLikelihood     
2        Q0   CACM-1464    49   -137.40204187886997   smoothedQueryLikelihood     
2        Q0   CACM-1651    50   -137.46541445349288   smoothedQueryLikelihood     
2        Q0   CACM-0626    51   -137.56968330664085   smoothedQueryLikelihood     
2        Q0   CACM-1259    52   -137.59071865230334   smoothedQueryLikelihood     
2        Q0   CACM-1486    53   -137.60267909105175   smoothedQueryLikelihood     
2        Q0   CACM-1674    54   -137.65044907363003   smoothedQueryLikelihood     
2        Q0   CACM-1623    55   -137.70199081511703   smoothedQueryLikelihood     
2        Q0   CACM-2342    56   -137.71890007407677   smoothedQueryLikelihood     
2        Q0   CACM-1846    57   -137.72041801848582   smoothedQueryLikelihood     
2        Q0   CACM-1564    58   -137.7432021959021   smoothedQueryLikelihood     
2        Q0   CACM-2771    59   -137.7469690805401   smoothedQueryLikelihood     
2        Q0   CACM-0242    60   -137.76173337740107   smoothedQueryLikelihood     
2        Q0   CACM-2534    61   -137.79324856880368   smoothedQueryLikelihood     
2        Q0   CACM-2304    62   -137.80568925818085   smoothedQueryLikelihood     
2        Q0   CACM-0670    63   -137.84201795511026   smoothedQueryLikelihood     
2        Q0   CACM-2519    64   -137.92769598928302   smoothedQueryLikelihood     
2        Q0   CACM-1671    65   -137.94801357852023   smoothedQueryLikelihood     
2        Q0   CACM-2143    66   -137.95016149269796   smoothedQueryLikelihood     
2        Q0   CACM-3201    67   -137.97156274519776   smoothedQueryLikelihood     
2        Q0   CACM-2664    68   -137.98775194615112   smoothedQueryLikelihood     
2        Q0   CACM-1930    69   -137.98791009204098   smoothedQueryLikelihood     
2        Q0   CACM-1705    70   -138.00932844012172   smoothedQueryLikelihood     
2        Q0   CACM-1634    71   -138.02748867530326   smoothedQueryLikelihood     
2        Q0   CACM-2899    72   -138.04901502224584   smoothedQueryLikelihood     
2        Q0   CACM-2986    73   -138.06568898698401   smoothedQueryLikelihood     
2        Q0   CACM-1527    74   -138.0724813269004   smoothedQueryLikelihood     
2        Q0   CACM-2354    75   -138.08149590074999   smoothedQueryLikelihood     
2        Q0   CACM-2368    76   -138.1587027876129   smoothedQueryLikelihood     
2        Q0   CACM-1676    77   -138.16202708290163   smoothedQueryLikelihood     
2        Q0   CACM-1427    78   -138.17536942923212   smoothedQueryLikelihood     
2        Q0   CACM-3110    79   -138.30346430272877   smoothedQueryLikelihood     
2        Q0   CACM-3180    80   -138.34111984339518   smoothedQueryLikelihood     
2        Q0   CACM-1821    81   -138.3469987875297   smoothedQueryLikelihood     
2        Q0   CACM-2812    82   -138.34942116544568   smoothedQueryLikelihood     
2        Q0   CACM-2195    83   -138.38086453364053   smoothedQueryLikelihood     
2        Q0   CACM-1309    84   -138.40230833200718   smoothedQueryLikelihood     
2        Q0   CACM-1741    85   -138.40654014711617   smoothedQueryLikelihood     
2        Q0   CACM-1145    86   -138.46402511958834   smoothedQueryLikelihood     
2        Q0   CACM-1014    87   -138.46421618658812   smoothedQueryLikelihood     
2        Q0   CACM-1861    88   -138.48742930238015   smoothedQueryLikelihood     
2        Q0   CACM-3194    89   -138.49469802685383   smoothedQueryLikelihood     
2        Q0   CACM-0204    90   -138.54676145923804   smoothedQueryLikelihood     
2        Q0   CACM-2906    91   -138.55047048868866   smoothedQueryLikelihood     
2        Q0   CACM-2735    92   -138.55347381735422   smoothedQueryLikelihood     
2        Q0   CACM-2801    93   -138.5551852710686   smoothedQueryLikelihood     
2        Q0   CACM-0854    94   -138.61018078726278   smoothedQueryLikelihood     
2        Q0   CACM-2423    95   -138.62274238254568   smoothedQueryLikelihood     
2        Q0   CACM-1606    96   -138.64811516652193   smoothedQueryLikelihood     
2        Q0   CACM-2100    97   -138.64811516652193   smoothedQueryLikelihood     
2        Q0   CACM-1258    98   -138.67759692884914   smoothedQueryLikelihood     
2        Q0   CACM-2976    99   -138.6841149040535   smoothedQueryLikelihood     
2        Q0   CACM-1197    100   -138.68680818813726   smoothedQueryLikelihood     

query_id  Q0   doc_id   rank     score              system_name
3        Q0   CACM-2061    1   -40.63672081183084   smoothedQueryLikelihood     
3        Q0   CACM-2921    2   -42.191475525614266   smoothedQueryLikelihood     
3        Q0   CACM-1387    3   -42.607384918806034   smoothedQueryLikelihood     
3        Q0   CACM-1496    4   -42.6208054763781   smoothedQueryLikelihood     
3        Q0   CACM-2411    5   -42.77626860823984   smoothedQueryLikelihood     
3        Q0   CACM-2112    6   -42.85792292780517   smoothedQueryLikelihood     
3        Q0   CACM-0205    7   -43.14379969016626   smoothedQueryLikelihood     
3        Q0   CACM-0799    8   -43.208925881262275   smoothedQueryLikelihood     
3        Q0   CACM-2939    9   -43.45869242412972   smoothedQueryLikelihood     
3        Q0   CACM-0252    10   -43.54262198350395   smoothedQueryLikelihood     
3        Q0   CACM-1787    11   -43.61793546039691   smoothedQueryLikelihood     
3        Q0   CACM-2867    12   -43.6599264748244   smoothedQueryLikelihood     
3        Q0   CACM-1223    13   -43.77746480348571   smoothedQueryLikelihood     
3        Q0   CACM-2579    14   -43.86058723291744   smoothedQueryLikelihood     
3        Q0   CACM-2886    15   -43.883111172947885   smoothedQueryLikelihood     
3        Q0   CACM-1533    16   -43.934772266015116   smoothedQueryLikelihood     
3        Q0   CACM-3115    17   -43.9600126798122   smoothedQueryLikelihood     
3        Q0   CACM-3030    18   -43.996619417426174   smoothedQueryLikelihood     
3        Q0   CACM-1029    19   -44.05696645870289   smoothedQueryLikelihood     
3        Q0   CACM-0637    20   -44.13090998413538   smoothedQueryLikelihood     
3        Q0   CACM-1723    21   -44.139584193548075   smoothedQueryLikelihood     
3        Q0   CACM-3102    22   -44.218556719367335   smoothedQueryLikelihood     
3        Q0   CACM-3130    23   -44.286126690712535   smoothedQueryLikelihood     
3        Q0   CACM-2684    24   -44.43979179562201   smoothedQueryLikelihood     
3        Q0   CACM-3099    25   -44.48770524100138   smoothedQueryLikelihood     
3        Q0   CACM-1572    26   -44.54130872311169   smoothedQueryLikelihood     
3        Q0   CACM-0303    27   -44.57988197942669   smoothedQueryLikelihood     
3        Q0   CACM-3124    28   -44.59288794607997   smoothedQueryLikelihood     
3        Q0   CACM-1788    29   -44.609242918815994   smoothedQueryLikelihood     
3        Q0   CACM-3093    30   -44.78864223946152   smoothedQueryLikelihood     
3        Q0   CACM-1350    31   -44.81924686554335   smoothedQueryLikelihood     
3        Q0   CACM-1565    32   -44.88531312785033   smoothedQueryLikelihood     
3        Q0   CACM-1807    33   -44.912998803025125   smoothedQueryLikelihood     
3        Q0   CACM-1134    34   -44.932257336799516   smoothedQueryLikelihood     
3        Q0   CACM-1135    35   -44.96346043724712   smoothedQueryLikelihood     
3        Q0   CACM-2990    36   -44.991068991358446   smoothedQueryLikelihood     
3        Q0   CACM-2138    37   -45.04506207088954   smoothedQueryLikelihood     
3        Q0   CACM-2929    38   -45.063399487890955   smoothedQueryLikelihood     
3        Q0   CACM-1457    39   -45.068031237748826   smoothedQueryLikelihood     
3        Q0   CACM-2746    40   -45.085635784903744   smoothedQueryLikelihood     
3        Q0   CACM-1003    41   -45.21516872589734   smoothedQueryLikelihood     
3        Q0   CACM-1947    42   -45.27759832702728   smoothedQueryLikelihood     
3        Q0   CACM-1402    43   -45.29575915799232   smoothedQueryLikelihood     
3        Q0   CACM-1392    44   -45.42360638496078   smoothedQueryLikelihood     
3        Q0   CACM-1671    45   -45.42931697312491   smoothedQueryLikelihood     
3        Q0   CACM-1484    46   -45.43279298012139   smoothedQueryLikelihood     
3        Q0   CACM-2254    47   -45.4785264661522   smoothedQueryLikelihood     
3        Q0   CACM-2424    48   -45.512752429827   smoothedQueryLikelihood     
3        Q0   CACM-1783    49   -45.559458184918675   smoothedQueryLikelihood     
3        Q0   CACM-0464    50   -45.57264499248244   smoothedQueryLikelihood     
3        Q0   CACM-3171    51   -45.6060744450637   smoothedQueryLikelihood     
3        Q0   CACM-2652    52   -45.61663841692954   smoothedQueryLikelihood     
3        Q0   CACM-2534    53   -45.628645287801916   smoothedQueryLikelihood     
3        Q0   CACM-0070    54   -45.63389016348946   smoothedQueryLikelihood     
3        Q0   CACM-1062    55   -45.70316930156018   smoothedQueryLikelihood     
3        Q0   CACM-2210    56   -45.812861233393804   smoothedQueryLikelihood     
3        Q0   CACM-2053    57   -45.83042766680344   smoothedQueryLikelihood     
3        Q0   CACM-1194    58   -45.83434609270728   smoothedQueryLikelihood     
3        Q0   CACM-1852    59   -45.91217131121118   smoothedQueryLikelihood     
3        Q0   CACM-1835    60   -45.97016562091672   smoothedQueryLikelihood     
3        Q0   CACM-1007    61   -45.970645588520654   smoothedQueryLikelihood     
3        Q0   CACM-1154    62   -46.02508922819373   smoothedQueryLikelihood     
3        Q0   CACM-2718    63   -46.11976251394096   smoothedQueryLikelihood     
3        Q0   CACM-2542    64   -46.18008056284108   smoothedQueryLikelihood     
3        Q0   CACM-1309    65   -46.21484340397658   smoothedQueryLikelihood     
3        Q0   CACM-1348    66   -46.22384367065756   smoothedQueryLikelihood     
3        Q0   CACM-3105    67   -46.22906190684971   smoothedQueryLikelihood     
3        Q0   CACM-2871    68   -46.23558034836143   smoothedQueryLikelihood     
3        Q0   CACM-1314    69   -46.26470462337629   smoothedQueryLikelihood     
3        Q0   CACM-2572    70   -46.2851783262129   smoothedQueryLikelihood     
3        Q0   CACM-2603    71   -46.320995229972546   smoothedQueryLikelihood     
3        Q0   CACM-2873    72   -46.383030459046964   smoothedQueryLikelihood     
3        Q0   CACM-2558    73   -46.42583603004905   smoothedQueryLikelihood     
3        Q0   CACM-2470    74   -46.446533652183064   smoothedQueryLikelihood     
3        Q0   CACM-2551    75   -46.446964265762624   smoothedQueryLikelihood     
3        Q0   CACM-2341    76   -46.49072903733951   smoothedQueryLikelihood     
3        Q0   CACM-1988    77   -46.49661846824163   smoothedQueryLikelihood     
3        Q0   CACM-1456    78   -46.53328006116862   smoothedQueryLikelihood     
3        Q0   CACM-2111    79   -46.56692207639239   smoothedQueryLikelihood     
3        Q0   CACM-1098    80   -46.62833372614643   smoothedQueryLikelihood     
3        Q0   CACM-1678    81   -46.62892545228645   smoothedQueryLikelihood     
3        Q0   CACM-1658    82   -46.669330548721405   smoothedQueryLikelihood     
3        Q0   CACM-0077    83   -46.68575415128101   smoothedQueryLikelihood     
3        Q0   CACM-1313    84   -46.68575415128101   smoothedQueryLikelihood     
3        Q0   CACM-2658    85   -46.687812283359285   smoothedQueryLikelihood     
3        Q0   CACM-3151    86   -46.70298063896719   smoothedQueryLikelihood     
3        Q0   CACM-3080    87   -46.711929958132956   smoothedQueryLikelihood     
3        Q0   CACM-3077    88   -46.75908913550511   smoothedQueryLikelihood     
3        Q0   CACM-1366    89   -46.7595180626472   smoothedQueryLikelihood     
3        Q0   CACM-3000    90   -46.79950276165558   smoothedQueryLikelihood     
3        Q0   CACM-2295    91   -46.80803131300673   smoothedQueryLikelihood     
3        Q0   CACM-0051    92   -46.83857879537284   smoothedQueryLikelihood     
3        Q0   CACM-1696    93   -46.84147521499343   smoothedQueryLikelihood     
3        Q0   CACM-2317    94   -46.86834462915047   smoothedQueryLikelihood     
3        Q0   CACM-2316    95   -46.882208171873074   smoothedQueryLikelihood     
3        Q0   CACM-1682    96   -46.883173568208335   smoothedQueryLikelihood     
3        Q0   CACM-2372    97   -46.90524473979983   smoothedQueryLikelihood     
3        Q0   CACM-2587    98   -46.90944395684444   smoothedQueryLikelihood     
3        Q0   CACM-2310    99   -46.94213780415972   smoothedQueryLikelihood     
3        Q0   CACM-1138    100   -46.97997314863912   smoothedQueryLikelihood     

query_id  Q0   doc_id   rank     score              system_name
4        Q0   CACM-2931    1   -348.9745860490391   smoothedQueryLikelihood     
4        Q0   CACM-3128    2   -351.30871786049704   smoothedQueryLikelihood     
4        Q0   CACM-1135    3   -353.59367899688567   smoothedQueryLikelihood     
4        Q0   CACM-2314    4   -355.4431159546085   smoothedQueryLikelihood     
4        Q0   CACM-2377    5   -356.32332301989163   smoothedQueryLikelihood     
4        Q0   CACM-2342    6   -356.83571081190803   smoothedQueryLikelihood     
4        Q0   CACM-2939    7   -357.5778094754942   smoothedQueryLikelihood     
4        Q0   CACM-3049    8   -358.38860846723657   smoothedQueryLikelihood     
4        Q0   CACM-3043    9   -358.5826233353469   smoothedQueryLikelihood     
4        Q0   CACM-2851    10   -359.54732087628884   smoothedQueryLikelihood     
4        Q0   CACM-2905    11   -359.8083978246084   smoothedQueryLikelihood     
4        Q0   CACM-0616    12   -359.8626249297006   smoothedQueryLikelihood     
4        Q0   CACM-1145    13   -360.0669410130078   smoothedQueryLikelihood     
4        Q0   CACM-2848    14   -360.6223724086108   smoothedQueryLikelihood     
4        Q0   CACM-2060    15   -361.48215223705745   smoothedQueryLikelihood     
4        Q0   CACM-2895    16   -362.26804765924436   smoothedQueryLikelihood     
4        Q0   CACM-2969    17   -362.5887919611545   smoothedQueryLikelihood     
4        Q0   CACM-1665    18   -362.8097632329338   smoothedQueryLikelihood     
4        Q0   CACM-0435    19   -362.8238981815295   smoothedQueryLikelihood     
4        Q0   CACM-3105    20   -363.038709836763   smoothedQueryLikelihood     
4        Q0   CACM-1651    21   -363.49830300097875   smoothedQueryLikelihood     
4        Q0   CACM-2439    22   -363.61968302749875   smoothedQueryLikelihood     
4        Q0   CACM-2438    23   -363.9507672261377   smoothedQueryLikelihood     
4        Q0   CACM-2684    24   -364.09753865263815   smoothedQueryLikelihood     
4        Q0   CACM-3141    25   -364.11156189009233   smoothedQueryLikelihood     
4        Q0   CACM-2721    26   -364.27860025512877   smoothedQueryLikelihood     
4        Q0   CACM-0724    27   -364.30414557019293   smoothedQueryLikelihood     
4        Q0   CACM-1727    28   -364.3226300307875   smoothedQueryLikelihood     
4        Q0   CACM-1014    29   -364.33120664981294   smoothedQueryLikelihood     
4        Q0   CACM-1470    30   -364.6345351140964   smoothedQueryLikelihood     
4        Q0   CACM-1253    31   -364.84591254871697   smoothedQueryLikelihood     
4        Q0   CACM-1626    32   -365.00961370159234   smoothedQueryLikelihood     
4        Q0   CACM-1846    33   -365.0446550902098   smoothedQueryLikelihood     
4        Q0   CACM-0409    34   -365.217732654617   smoothedQueryLikelihood     
4        Q0   CACM-1742    35   -365.3927879055882   smoothedQueryLikelihood     
4        Q0   CACM-1458    36   -365.4336848321656   smoothedQueryLikelihood     
4        Q0   CACM-1829    37   -365.6255379943768   smoothedQueryLikelihood     
4        Q0   CACM-3103    38   -365.72043280306156   smoothedQueryLikelihood     
4        Q0   CACM-2865    39   -365.7493728203805   smoothedQueryLikelihood     
4        Q0   CACM-2519    40   -365.9538077588261   smoothedQueryLikelihood     
4        Q0   CACM-1527    41   -365.9546390597511   smoothedQueryLikelihood     
4        Q0   CACM-2900    42   -365.97180964989843   smoothedQueryLikelihood     
4        Q0   CACM-0321    43   -366.16110108738525   smoothedQueryLikelihood     
4        Q0   CACM-1362    44   -366.27067552520964   smoothedQueryLikelihood     
4        Q0   CACM-3013    45   -366.27876879845456   smoothedQueryLikelihood     
4        Q0   CACM-1272    46   -366.3451218907967   smoothedQueryLikelihood     
4        Q0   CACM-3069    47   -366.40754078961635   smoothedQueryLikelihood     
4        Q0   CACM-1677    48   -366.41650392854655   smoothedQueryLikelihood     
4        Q0   CACM-2940    49   -366.81249817412703   smoothedQueryLikelihood     
4        Q0   CACM-2767    50   -366.95710106081395   smoothedQueryLikelihood     
4        Q0   CACM-2929    51   -366.96444792475563   smoothedQueryLikelihood     
4        Q0   CACM-1143    52   -366.977059421339   smoothedQueryLikelihood     
4        Q0   CACM-2020    53   -367.0417591177577   smoothedQueryLikelihood     
4        Q0   CACM-1506    54   -367.14106818887575   smoothedQueryLikelihood     
4        Q0   CACM-1536    55   -367.14586228878306   smoothedQueryLikelihood     
4        Q0   CACM-1534    56   -367.2214274540808   smoothedQueryLikelihood     
4        Q0   CACM-2359    57   -367.2727340207774   smoothedQueryLikelihood     
4        Q0   CACM-1323    58   -367.3000566841927   smoothedQueryLikelihood     
4        Q0   CACM-2383    59   -367.4123006982853   smoothedQueryLikelihood     
4        Q0   CACM-1099    60   -367.47478898145846   smoothedQueryLikelihood     
4        Q0   CACM-1307    61   -367.5074621056061   smoothedQueryLikelihood     
4        Q0   CACM-3081    62   -367.59847432679413   smoothedQueryLikelihood     
4        Q0   CACM-2989    63   -367.65144813729415   smoothedQueryLikelihood     
4        Q0   CACM-1550    64   -367.70881035713506   smoothedQueryLikelihood     
4        Q0   CACM-1485    65   -367.7390970644573   smoothedQueryLikelihood     
